DASYLab - V 13.00.00
Worksheet name: 1702_SF
Recording date     : 19-2-2025, 10:06:27
Block length       : 64
Delta              : 0.01 sec.
Number of channels : 3
Measurement time[hh:mm:ss];6 [V];7 [V];8 [V];
00:00:06,04;2,31;0,92;-1,50;
00:00:06,05;2,34;1,04;-1,45;
00:00:06,06;2,27;1,15;-1,40;
00:00:06,07;2,18;1,27;-1,35;
00:00:06,08;2,15;1,39;-1,29;
00:00:06,09;2,11;1,11;-1,22;
00:00:06,10;1,95;1,40;-1,15;
00:00:06,11;1,89;1,65;-1,08;
00:00:06,12;1,74;1,80;-1,00;
00:00:06,13;1,69;1,91;-0,92;
00:00:06,14;1,51;2,00;-0,83;
00:00:06,15;1,46;2,09;-0,74;
00:00:06,16;1,32;2,16;-0,64;
00:00:06,17;1,21;2,22;-0,54;
00:00:06,18;1,06;2,27;-0,44;
00:00:06,19;0,95;2,31;-0,34;
00:00:06,20;0,80;2,35;-0,24;
00:00:06,21;0,58;2,36;-0,13;
00:00:06,22;0,54;2,36;-0,02;
00:00:06,23;0,42;2,35;0,09;
00:00:06,24;0,25;2,32;0,21;
00:00:06,25;0,17;2,29;0,33;
00:00:06,26;0,01;2,24;0,45;
00:00:06,27;-0,05;2,17;0,57;
00:00:06,28;-0,23;2,09;0,69;
00:00:06,29;-0,27;2,01;0,82;
00:00:06,30;-0,37;1,91;0,94;
00:00:06,31;-0,42;1,80;1,06;
00:00:06,32;-0,55;1,68;1,18;
00:00:06,33;-0,59;1,56;1,30;
00:00:06,34;-0,72;1,44;1,42;
00:00:06,35;-0,77;1,31;1,53;
00:00:06,36;-0,93;1,18;1,64;
00:00:06,37;-1,03;1,04;1,74;
00:00:06,38;-1,11;0,91;1,84;
00:00:06,39;-1,18;0,78;1,93;
00:00:06,40;-1,26;0,65;2,01;
00:00:06,41;-1,34;0,52;2,09;
00:00:06,42;-1,42;0,39;2,15;
00:00:06,43;-1,46;0,26;2,21;
00:00:06,44;-1,51;0,14;2,25;
00:00:06,45;-1,51;0,03;2,28;
00:00:06,46;-1,57;-0,08;2,30;
00:00:06,47;-1,68;-0,18;2,30;
00:00:06,48;-1,72;-0,27;2,29;
00:00:06,49;-1,67;-0,35;2,27;
00:00:06,50;-1,80;-0,43;2,24;
00:00:06,51;-1,80;-0,51;2,19;
00:00:06,52;-1,86;-0,60;2,13;
00:00:06,53;-1,78;-0,70;2,07;
00:00:06,54;-1,91;-0,80;1,99;
00:00:06,55;-1,86;-0,90;1,90;
00:00:06,56;-1,88;-0,99;1,80;
00:00:06,57;-1,93;-1,08;1,69;
00:00:06,58;-1,92;-1,17;1,58;
00:00:06,59;-1,98;-1,24;1,46;
00:00:06,60;-1,96;-1,31;1,34;
00:00:06,61;-1,92;-1,37;1,22;
00:00:06,62;-2,01;-1,43;1,09;
00:00:06,63;-2,00;-1,49;0,96;
00:00:06,64;-1,93;-1,54;0,83;
00:00:06,65;-1,95;-1,59;0,70;
00:00:06,66;-1,95;-1,63;0,57;
00:00:06,67;-1,87;-1,67;0,45;
00:00:06,68;-1,92;-1,71;0,33;
00:00:06,69;-1,85;-1,74;0,21;
00:00:06,70;-1,88;-1,77;0,10;
00:00:06,71;-1,87;-1,79;-0,00;
00:00:06,72;-1,82;-1,81;-0,09;
00:00:06,73;-1,81;-1,83;-0,18;
00:00:06,74;-1,77;-1,85;-0,25;
00:00:06,75;-1,70;-1,86;-0,33;
00:00:06,76;-1,73;-1,87;-0,41;
00:00:06,77;-1,60;-1,88;-0,50;
00:00:06,78;-1,57;-1,88;-0,60;
00:00:06,79;-1,57;-1,88;-0,70;
00:00:06,80;-1,54;-1,89;-0,79;
00:00:06,81;-1,49;-1,88;-0,89;
00:00:06,82;-1,45;-1,88;-0,98;
00:00:06,83;-1,35;-1,88;-1,06;
00:00:06,84;-1,25;-1,87;-1,14;
00:00:06,85;-1,25;-1,86;-1,21;
00:00:06,86;-1,13;-1,85;-1,27;
00:00:06,87;-1,00;-1,83;-1,33;
00:00:06,88;-0,95;-1,81;-1,39;
00:00:06,89;-0,94;-1,79;-1,44;
00:00:06,90;-0,84;-1,77;-1,49;
00:00:06,91;-0,72;-1,74;-1,54;
00:00:06,92;-0,62;-1,71;-1,58;
00:00:06,93;-0,55;-1,68;-1,62;
00:00:06,94;-0,48;-1,65;-1,66;
00:00:06,95;-0,34;-1,61;-1,70;
00:00:06,96;-0,26;-1,57;-1,73;
00:00:06,97;-0,13;-1,53;-1,76;
00:00:06,98;0,03;-1,49;-1,78;
00:00:06,99;0,05;-1,44;-1,81;
00:00:07,00;0,21;-1,40;-1,82;
00:00:07,01;0,33;-1,35;-1,84;
00:00:07,02;0,40;-1,29;-1,86;
00:00:07,03;0,52;-1,23;-1,87;
00:00:07,04;0,66;-1,16;-1,88;
00:00:07,05;0,86;-1,09;-1,89;
00:00:07,06;0,90;-1,01;-1,90;
00:00:07,07;1,08;-0,92;-1,90;
00:00:07,08;1,13;-0,83;-1,90;
00:00:07,09;1,25;-0,74;-1,90;
00:00:07,10;1,42;-0,65;-1,89;
00:00:07,11;1,55;-0,55;-1,88;
00:00:07,12;1,70;-0,45;-1,87;
00:00:07,13;1,79;-0,35;-1,86;
00:00:07,14;1,86;-0,25;-1,84;
00:00:07,15;2,01;-0,15;-1,82;
00:00:07,16;2,05;-0,05;-1,80;
00:00:07,17;2,17;0,05;-1,78;
00:00:07,18;2,21;0,16;-1,75;
00:00:07,19;2,23;0,27;-1,72;
00:00:07,20;2,28;0,38;-1,68;
00:00:07,21;2,42;0,50;-1,64;
00:00:07,22;2,36;0,61;-1,60;
00:00:07,23;2,40;0,73;-1,56;
00:00:07,24;2,44;0,85;-1,51;
00:00:07,25;2,43;0,97;-1,46;
00:00:07,26;2,31;1,08;-1,40;
00:00:07,27;2,27;1,20;-1,34;
00:00:07,28;2,28;1,32;-1,28;
00:00:07,29;2,16;1,43;-1,21;
00:00:07,30;2,05;1,54;-1,13;
00:00:07,31;1,96;1,64;-1,05;
00:00:07,32;1,82;1,74;-0,97;
00:00:07,33;1,66;1,84;-0,88;
00:00:07,34;1,61;1,93;-0,79;
00:00:07,35;1,50;2,01;-0,69;
00:00:07,36;1,31;2,09;-0,60;
00:00:07,37;1,19;2,16;-0,49;
00:00:07,38;1,08;2,21;-0,39;
00:00:07,39;0,85;2,26;-0,29;
00:00:07,40;0,76;2,29;-0,18;
00:00:07,41;0,59;2,32;-0,07;
00:00:07,42;0,46;2,32;0,04;
00:00:07,43;0,34;2,32;0,16;
00:00:07,44;0,24;2,30;0,27;
00:00:07,45;0,07;2,27;0,40;
00:00:07,46;-0,01;2,23;0,52;
00:00:07,47;-0,22;2,16;0,64;
00:00:07,48;-0,33;2,09;0,76;
00:00:07,49;-0,42;2,01;0,89;
00:00:07,50;-0,50;1,91;1,01;
00:00:07,51;-0,48;1,79;1,13;
00:00:07,52;-0,58;1,67;1,25;
00:00:07,53;-0,67;1,57;1,37;
00:00:07,54;-0,75;1,45;1,49;
00:00:07,55;-0,83;1,33;1,59;
00:00:07,56;-1,01;1,20;1,70;
00:00:07,57;-1,05;1,07;1,80;
00:00:07,58;-1,21;0,94;1,89;
00:00:07,59;-1,19;0,81;1,98;
00:00:07,60;-1,33;0,68;2,06;
00:00:07,61;-1,34;0,55;2,12;
00:00:07,62;-1,49;0,42;2,18;
00:00:07,63;-1,46;0,29;2,23;
00:00:07,64;-1,52;0,16;2,27;
00:00:07,65;-1,65;0,05;2,29;
00:00:07,66;-1,62;-0,07;2,30;
00:00:07,67;-1,74;-0,17;2,30;
00:00:07,68;-1,66;-0,26;2,29;
00:00:07,69;-1,80;-0,35;2,27;
00:00:07,70;-1,77;-0,43;2,23;
00:00:07,71;-1,83;-0,51;2,19;
00:00:07,72;-1,87;-0,60;2,13;
00:00:07,73;-1,84;-0,69;2,06;
00:00:07,74;-1,83;-0,78;1,98;
00:00:07,75;-1,87;-0,88;1,89;
00:00:07,76;-1,94;-0,97;1,79;
00:00:07,77;-1,95;-1,07;1,69;
00:00:07,78;-1,95;-1,15;1,57;
00:00:07,79;-1,87;-1,22;1,46;
00:00:07,80;-1,94;-1,29;1,34;
00:00:07,81;-1,86;-1,36;1,21;
00:00:07,82;-1,94;-1,42;1,09;
00:00:07,83;-1,89;-1,47;0,96;
00:00:07,84;-1,90;-1,52;0,83;
00:00:07,85;-1,89;-1,57;0,71;
00:00:07,86;-1,84;-1,62;0,58;
00:00:07,87;-1,83;-1,66;0,46;
00:00:07,88;-1,83;-1,70;0,34;
00:00:07,89;-1,77;-1,73;0,22;
00:00:07,90;-1,73;-1,76;0,11;
00:00:07,91;-1,78;-1,78;0,01;
00:00:07,92;-1,79;-1,81;-0,09;
00:00:07,93;-1,77;-1,82;-0,17;
00:00:07,94;-1,74;-1,84;-0,26;
00:00:07,95;-1,62;-1,86;-0,34;
00:00:07,96;-1,66;-1,87;-0,42;
00:00:07,97;-1,54;-1,88;-0,51;
00:00:07,98;-1,59;-1,89;-0,61;
00:00:07,99;-1,52;-1,89;-0,71;
00:00:08,00;-1,41;-1,89;-0,81;
00:00:08,01;-1,37;-1,89;-0,91;
00:00:08,02;-1,41;-1,89;-1,00;
00:00:08,03;-1,31;-1,89;-1,09;
00:00:08,04;-1,24;-1,88;-1,17;
00:00:08,05;-1,23;-1,88;-1,24;
00:00:08,06;-1,14;-1,87;-1,31;
00:00:08,07;-1,04;-1,85;-1,37;
00:00:08,08;-0,97;-1,84;-1,42;
00:00:08,09;-0,92;-1,82;-1,48;
00:00:08,10;-0,82;-1,80;-1,53;
00:00:08,11;-0,72;-1,77;-1,58;
00:00:08,12;-0,55;-1,74;-1,62;
00:00:08,13;-0,48;-1,71;-1,67;
00:00:08,14;-0,37;-1,68;-1,71;
00:00:08,15;-0,30;-1,64;-1,74;
00:00:08,16;-0,17;-1,61;-1,77;
00:00:08,17;-0,10;-1,56;-1,80;
00:00:08,18;-0,05;-1,52;-1,82;
00:00:08,19;0,10;-1,47;-1,85;
00:00:08,20;0,19;-1,42;-1,86;
00:00:08,21;0,29;-1,36;-1,88;
00:00:08,22;0,49;-1,30;-1,89;
00:00:08,23;0,61;-1,24;-1,90;
00:00:08,24;0,64;-1,17;-1,91;
00:00:08,25;0,85;-1,08;-1,92;
00:00:08,26;0,93;-1,00;-1,92;
00:00:08,27;1,08;-0,91;-1,92;
00:00:08,28;1,12;-0,82;-1,92;
00:00:08,29;1,30;-0,73;-1,92;
00:00:08,30;1,38;-0,63;-1,91;
00:00:08,31;1,56;-0,53;-1,90;
00:00:08,32;1,59;-0,44;-1,89;
00:00:08,33;1,71;-0,34;-1,87;
00:00:08,34;1,88;-0,25;-1,86;
00:00:08,35;1,92;-0,15;-1,83;
00:00:08,36;2,00;-0,05;-1,81;
00:00:08,37;2,09;0,05;-1,78;
00:00:08,38;2,25;0,16;-1,75;
00:00:08,39;2,24;0,26;-1,71;
00:00:08,40;2,29;0,37;-1,68;
00:00:08,41;2,34;0,49;-1,64;
00:00:08,42;2,36;0,60;-1,59;
00:00:08,43;2,40;0,71;-1,55;
00:00:08,44;2,35;0,83;-1,50;
00:00:08,45;2,36;0,94;-1,44;
00:00:08,46;2,29;1,06;-1,38;
00:00:08,47;2,29;1,17;-1,32;
00:00:08,48;2,15;1,28;-1,26;
00:00:08,49;2,10;1,39;-1,18;
00:00:08,50;2,06;1,50;-1,11;
00:00:08,51;1,87;1,61;-1,03;
00:00:08,52;1,82;1,72;-0,94;
00:00:08,53;1,61;1,82;-0,85;
00:00:08,54;1,53;1,91;-0,76;
00:00:08,55;1,39;2,00;-0,66;
00:00:08,56;1,18;2,09;-0,55;
00:00:08,57;1,06;2,16;-0,45;
00:00:08,58;0,88;2,22;-0,34;
00:00:08,59;0,83;2,27;-0,23;
00:00:08,60;0,59;2,31;-0,13;
00:00:08,61;0,50;2,34;-0,01;
00:00:08,62;0,33;2,36;0,10;
00:00:08,63;0,19;2,36;0,21;
00:00:08,64;0,13;2,34;0,33;
00:00:08,65;-0,06;2,32;0,45;
00:00:08,66;-0,12;2,28;0,57;
00:00:08,67;-0,22;2,22;0,69;
00:00:08,68;-0,41;2,15;0,82;
00:00:08,69;-0,41;2,07;0,94;
00:00:08,70;-0,58;1,98;1,06;
00:00:08,71;-0,61;1,84;1,17;
00:00:08,72;-0,62;1,74;1,29;
00:00:08,73;-0,78;1,64;1,40;
00:00:08,74;-0,88;1,53;1,51;
00:00:08,75;-0,95;1,40;1,62;
00:00:08,76;-1,00;1,27;1,71;
00:00:08,77;-1,05;1,14;1,81;
00:00:08,78;-1,24;1,01;1,89;
00:00:08,79;-1,31;0,87;1,97;
00:00:08,80;-1,38;0,73;2,04;
00:00:08,81;-1,41;0,59;2,10;
00:00:08,82;-1,47;0,46;2,15;
00:00:08,83;-1,47;0,32;2,19;
00:00:08,84;-1,56;0,19;2,23;
00:00:08,85;-1,55;0,07;2,24;
00:00:08,86;-1,68;-0,05;2,25;
00:00:08,87;-1,65;-0,16;2,25;
00:00:08,88;-1,74;-0,26;2,23;
00:00:08,89;-1,75;-0,35;2,21;
00:00:08,90;-1,70;-0,44;2,17;
00:00:08,91;-1,80;-0,52;2,12;
00:00:08,92;-1,80;-0,62;2,07;
00:00:08,93;-1,84;-0,71;2,00;
00:00:08,94;-1,77;-0,81;1,92;
00:00:08,95;-1,86;-0,92;1,83;
00:00:08,96;-1,78;-1,02;1,74;
00:00:08,97;-1,83;-1,11;1,64;
00:00:08,98;-1,81;-1,20;1,53;
00:00:08,99;-1,82;-1,28;1,42;
00:00:09,00;-1,87;-1,35;1,30;
00:00:09,01;-1,88;-1,41;1,18;
00:00:09,02;-1,82;-1,47;1,06;
00:00:09,03;-1,89;-1,53;0,94;
00:00:09,04;-1,86;-1,58;0,81;
00:00:09,05;-1,85;-1,63;0,69;
00:00:09,06;-1,82;-1,67;0,56;
00:00:09,07;-1,83;-1,71;0,43;
00:00:09,08;-1,80;-1,75;0,31;
00:00:09,09;-1,73;-1,78;0,20;
00:00:09,10;-1,70;-1,81;0,08;
00:00:09,11;-1,67;-1,83;-0,02;
00:00:09,12;-1,70;-1,85;-0,12;
00:00:09,13;-1,67;-1,87;-0,21;
00:00:09,14;-1,62;-1,89;-0,30;
00:00:09,15;-1,58;-1,90;-0,38;
00:00:09,16;-1,56;-1,91;-0,46;
00:00:09,17;-1,57;-1,92;-0,55;
00:00:09,18;-1,55;-1,92;-0,64;
00:00:09,19;-1,47;-1,92;-0,73;
00:00:09,20;-1,39;-1,92;-0,83;
00:00:09,21;-1,43;-1,92;-0,93;
00:00:09,22;-1,29;-1,92;-1,02;
00:00:09,23;-1,25;-1,91;-1,11;
00:00:09,24;-1,27;-1,90;-1,19;
00:00:09,25;-1,19;-1,89;-1,27;
00:00:09,26;-1,12;-1,87;-1,33;
00:00:09,27;-0,97;-1,85;-1,39;
00:00:09,28;-0,90;-1,83;-1,44;
00:00:09,29;-0,82;-1,81;-1,49;
00:00:09,30;-0,75;-1,78;-1,54;
00:00:09,31;-0,76;-1,75;-1,59;
00:00:09,32;-0,65;-1,72;-1,63;
00:00:09,33;-0,52;-1,69;-1,67;
00:00:09,34;-0,47;-1,66;-1,71;
00:00:09,35;-0,31;-1,62;-1,74;
00:00:09,36;-0,30;-1,58;-1,77;
00:00:09,37;-0,14;-1,54;-1,80;
00:00:09,38;-0,05;-1,50;-1,82;
00:00:09,39;0,08;-1,45;-1,84;
00:00:09,40;0,19;-1,40;-1,86;
00:00:09,41;0,29;-1,34;-1,87;
00:00:09,42;0,41;-1,28;-1,89;
00:00:09,43;0,47;-1,21;-1,90;
00:00:09,44;0,60;-1,14;-1,91;
00:00:09,45;0,75;-1,06;-1,91;
00:00:09,46;0,93;-0,98;-1,92;
00:00:09,47;0,96;-0,89;-1,92;
00:00:09,48;1,11;-0,80;-1,92;
00:00:09,49;1,27;-0,71;-1,91;
00:00:09,50;1,36;-0,61;-1,91;
00:00:09,51;1,48;-0,51;-1,90;
00:00:09,52;1,58;-0,42;-1,88;
00:00:09,53;1,72;-0,32;-1,87;
00:00:09,54;1,81;-0,22;-1,85;
00:00:09,55;1,98;-0,11;-1,83;
00:00:09,56;2,09;-0,01;-1,80;
00:00:09,57;2,16;0,09;-1,78;
00:00:09,58;2,29;0,20;-1,75;
00:00:09,59;2,30;0,31;-1,71;
00:00:09,60;2,40;0,42;-1,67;
00:00:09,61;2,43;0,53;-1,63;
00:00:09,62;2,47;0,64;-1,58;
00:00:09,63;2,41;0,76;-1,53;
00:00:09,64;2,46;0,87;-1,48;
00:00:09,65;2,40;0,99;-1,43;
00:00:09,66;2,33;1,10;-1,37;
00:00:09,67;2,22;1,22;-1,30;
00:00:09,68;2,17;1,33;-1,23;
00:00:09,69;2,13;1,44;-1,16;
00:00:09,70;2,02;1,56;-1,09;
00:00:09,71;1,80;1,67;-1,00;
00:00:09,72;1,73;1,77;-0,91;
00:00:09,73;1,55;1,88;-0,82;
00:00:09,74;1,45;1,98;-0,72;
00:00:09,75;1,34;2,07;-0,62;
00:00:09,76;1,13;2,16;-0,51;
00:00:09,77;1,08;2,23;-0,41;
00:00:09,78;0,92;2,30;-0,30;
00:00:09,79;0,76;2,36;-0,19;
00:00:09,80;0,57;2,40;-0,08;
00:00:09,81;0,45;2,43;0,03;
00:00:09,82;0,27;2,45;0,14;
00:00:09,83;0,21;2,44;0,25;
00:00:09,84;0,10;2,43;0,37;
00:00:09,85;-0,07;2,40;0,49;
00:00:09,86;-0,20;2,36;0,61;
00:00:09,87;-0,23;2,30;0,73;
00:00:09,88;-0,33;2,22;0,84;
00:00:09,89;-0,49;2,13;0,96;
00:00:09,90;-0,56;2,03;1,07;
00:00:09,91;-0,54;1,91;1,19;
00:00:09,92;-0,70;1,79;1,30;
00:00:09,93;-0,72;1,66;1,40;
00:00:09,94;-0,88;1,53;1,50;
00:00:09,95;-0,95;1,39;1,60;
00:00:09,96;-1,04;1,25;1,69;
00:00:09,97;-1,10;1,11;1,77;
00:00:09,98;-1,22;0,96;1,85;
00:00:09,99;-1,24;0,81;1,93;
00:00:10,00;-1,26;0,67;1,99;
00:00:10,01;-1,38;0,52;2,05;
00:00:10,02;-1,37;0,38;2,10;
00:00:10,03;-1,51;0,24;2,14;
00:00:10,04;-1,49;0,10;2,16;
00:00:10,05;-1,52;-0,02;2,18;
00:00:10,06;-1,61;-0,15;2,18;
00:00:10,07;-1,67;-0,25;2,18;
00:00:10,08;-1,70;-0,35;2,17;
00:00:10,09;-1,62;-0,44;2,14;
00:00:10,10;-1,67;-0,52;2,11;
00:00:10,11;-1,71;-0,61;2,06;
00:00:10,12;-1,70;-0,70;2,00;
00:00:10,13;-1,79;-0,80;1,94;
00:00:10,14;-1,76;-0,89;1,87;
00:00:10,15;-1,81;-0,99;1,79;
00:00:10,16;-1,83;-1,09;1,70;
00:00:10,17;-1,84;-1,18;1,60;
00:00:10,18;-1,79;-1,27;1,50;
00:00:10,19;-1,81;-1,34;1,39;
00:00:10,20;-1,83;-1,40;1,28;
00:00:10,21;-1,79;-1,46;1,17;
00:00:10,22;-1,76;-1,52;1,05;
00:00:10,23;-1,86;-1,57;0,93;
00:00:10,24;-1,84;-1,61;0,81;
00:00:10,25;-1,74;-1,66;0,68;
00:00:10,26;-1,78;-1,70;0,56;
00:00:10,27;-1,77;-1,73;0,44;
00:00:10,28;-1,73;-1,76;0,32;
00:00:10,29;-1,73;-1,79;0,20;
00:00:10,30;-1,69;-1,81;0,09;
00:00:10,31;-1,69;-1,83;-0,01;
00:00:10,32;-1,71;-1,85;-0,11;
00:00:10,33;-1,65;-1,87;-0,20;
00:00:10,34;-1,72;-1,88;-0,28;
00:00:10,35;-1,69;-1,89;-0,36;
00:00:10,36;-1,65;-1,90;-0,44;
00:00:10,37;-1,59;-1,90;-0,53;
00:00:10,38;-1,60;-1,91;-0,62;
00:00:10,39;-1,46;-1,91;-0,72;
00:00:10,40;-1,51;-1,91;-0,82;
00:00:10,41;-1,46;-1,90;-0,92;
00:00:10,42;-1,37;-1,89;-1,02;
00:00:10,43;-1,30;-1,89;-1,11;
00:00:10,44;-1,25;-1,88;-1,19;
00:00:10,45;-1,25;-1,86;-1,26;
00:00:10,46;-1,11;-1,85;-1,33;
00:00:10,47;-1,04;-1,82;-1,39;
00:00:10,48;-1,04;-1,80;-1,45;
00:00:10,49;-0,97;-1,78;-1,50;
00:00:10,50;-0,87;-1,75;-1,56;
00:00:10,51;-0,72;-1,73;-1,61;
00:00:10,52;-0,71;-1,69;-1,65;
00:00:10,53;-0,54;-1,66;-1,69;
00:00:10,54;-0,43;-1,62;-1,73;
00:00:10,55;-0,40;-1,58;-1,77;
00:00:10,56;-0,30;-1,54;-1,80;
00:00:10,57;-0,13;-1,50;-1,82;
00:00:10,58;-0,01;-1,45;-1,85;
00:00:10,59;0,06;-1,40;-1,87;
00:00:10,60;0,14;-1,35;-1,88;
00:00:10,61;0,30;-1,28;-1,90;
00:00:10,62;0,49;-1,22;-1,91;
00:00:10,63;0,52;-1,15;-1,92;
00:00:10,64;0,66;-1,08;-1,92;
00:00:10,65;0,77;-1,00;-1,93;
00:00:10,66;0,96;-0,92;-1,93;
00:00:10,67;1,04;-0,84;-1,93;
00:00:10,68;1,19;-0,75;-1,92;
00:00:10,69;1,36;-0,65;-1,92;
00:00:10,70;1,44;-0,56;-1,91;
00:00:10,71;1,63;-0,46;-1,90;
00:00:10,72;1,72;-0,37;-1,88;
00:00:10,73;1,80;-0,27;-1,86;
00:00:10,74;1,98;-0,17;-1,84;
00:00:10,75;2,04;-0,07;-1,82;
00:00:10,76;2,12;0,03;-1,79;
00:00:10,77;2,26;0,14;-1,76;
00:00:10,78;2,29;0,25;-1,73;
00:00:10,79;2,42;0,35;-1,69;
00:00:10,80;2,40;0,46;-1,65;
00:00:10,81;2,49;0,57;-1,61;
00:00:10,82;2,44;0,68;-1,56;
00:00:10,83;2,41;0,79;-1,51;
00:00:10,84;2,38;0,91;-1,46;
00:00:10,85;2,34;1,02;-1,40;
00:00:10,86;2,31;1,13;-1,34;
00:00:10,87;2,27;1,25;-1,27;
00:00:10,88;2,14;1,36;-1,20;
00:00:10,89;1,98;1,31;-1,13;
00:00:10,90;1,91;1,45;-1,04;
00:00:10,91;1,83;1,64;-0,96;
00:00:10,92;1,62;1,79;-0,87;
00:00:10,93;1,56;1,91;-0,77;
00:00:10,94;1,38;2,01;-0,67;
00:00:10,95;1,30;2,10;-0,57;
00:00:10,96;1,10;2,19;-0,47;
00:00:10,97;0,94;2,27;-0,37;
00:00:10,98;0,84;2,33;-0,26;
00:00:10,99;0,72;2,39;-0,16;
00:00:11,00;0,54;2,43;-0,06;
00:00:11,01;0,36;2,45;0,05;
00:00:11,02;0,23;2,46;0,16;
00:00:11,03;0,19;2,45;0,27;
00:00:11,04;0,08;2,43;0,39;
00:00:11,05;-0,05;2,39;0,50;
00:00:11,06;-0,21;2,34;0,62;
00:00:11,07;-0,26;2,27;0,73;
00:00:11,08;-0,30;2,18;0,85;
00:00:11,09;-0,36;2,08;0,96;
00:00:11,10;-0,45;1,97;1,07;
00:00:11,11;-0,56;1,84;1,17;
00:00:11,12;-0,59;1,72;1,28;
00:00:11,13;-0,68;1,58;1,38;
00:00:11,14;-0,80;1,44;1,48;
00:00:11,15;-0,95;1,30;1,57;
00:00:11,16;-1,00;1,15;1,66;
00:00:11,17;-1,04;1,01;1,75;
00:00:11,18;-1,11;0,86;1,83;
00:00:11,19;-1,19;0,71;1,90;
00:00:11,20;-1,30;0,56;1,97;
00:00:11,21;-1,38;0,41;2,03;
00:00:11,22;-1,44;0,27;2,08;
00:00:11,23;-1,40;0,13;2,12;
00:00:11,24;-1,52;0,00;2,16;
00:00:11,25;-1,59;-0,13;2,18;
00:00:11,26;-1,59;-0,24;2,19;
00:00:11,27;-1,66;-0,34;2,19;
00:00:11,28;-1,69;-0,44;2,19;
00:00:11,29;-1,64;-0,52;2,17;
00:00:11,30;-1,68;-0,60;2,14;
00:00:11,31;-1,75;-0,68;2,10;
00:00:11,32;-1,77;-0,76;2,05;
00:00:11,33;-1,71;-0,85;1,99;
00:00:11,34;-1,80;-0,95;1,92;
00:00:11,35;-1,75;-1,04;1,84;
00:00:11,36;-1,82;-1,13;1,75;
00:00:11,37;-1,76;-1,22;1,65;
00:00:11,38;-1,77;-1,30;1,55;
00:00:11,39;-1,84;-1,37;1,44;
00:00:11,40;-1,87;-1,43;1,32;
00:00:11,41;-1,88;-1,48;1,20;
00:00:11,42;-1,90;-1,53;1,08;
00:00:11,43;-1,89;-1,58;0,95;
00:00:11,44;-1,79;-1,62;0,82;
00:00:11,45;-1,84;-1,66;0,70;
00:00:11,46;-1,77;-1,70;0,57;
00:00:11,47;-1,82;-1,73;0,44;
00:00:11,48;-1,81;-1,76;0,31;
00:00:11,49;-1,82;-1,78;0,19;
00:00:11,50;-1,77;-1,80;0,07;
00:00:11,51;-1,82;-1,81;-0,04;
00:00:11,52;-1,81;-1,83;-0,14;
00:00:11,53;-1,77;-1,84;-0,24;
00:00:11,54;-1,67;-1,85;-0,32;
00:00:11,55;-1,74;-1,85;-0,41;
00:00:11,56;-1,69;-1,86;-0,50;
00:00:11,57;-1,62;-1,86;-0,59;
00:00:11,58;-1,55;-1,86;-0,69;
00:00:11,59;-1,49;-1,85;-0,79;
00:00:11,60;-1,47;-1,84;-0,89;
00:00:11,61;-1,44;-1,84;-0,99;
00:00:11,62;-1,40;-1,83;-1,08;
00:00:11,63;-1,36;-1,82;-1,17;
00:00:11,64;-1,28;-1,80;-1,25;
00:00:11,65;-1,24;-1,79;-1,32;
00:00:11,66;-1,16;-1,77;-1,38;
00:00:11,67;-1,01;-1,75;-1,44;
00:00:11,68;-1,00;-1,73;-1,50;
00:00:11,69;-0,94;-1,71;-1,55;
00:00:11,70;-0,75;-1,68;-1,60;
00:00:11,71;-0,69;-1,65;-1,64;
00:00:11,72;-0,65;-1,62;-1,68;
00:00:11,73;-0,55;-1,59;-1,72;
00:00:11,74;-0,36;-1,56;-1,75;
00:00:11,75;-0,35;-1,52;-1,79;
00:00:11,76;-0,23;-1,48;-1,81;
00:00:11,77;-0,13;-1,44;-1,84;
00:00:11,78;0,05;-1,40;-1,85;
00:00:11,79;0,11;-1,35;-1,87;
00:00:11,80;0,27;-1,30;-1,89;
00:00:11,81;0,43;-1,25;-1,90;
00:00:11,82;0,58;-1,19;-1,91;
00:00:11,83;0,67;-1,13;-1,92;
00:00:11,84;0,84;-1,06;-1,92;
00:00:11,85;0,97;-0,98;-1,93;
00:00:11,86;1,10;-0,91;-1,93;
00:00:11,87;1,21;-0,83;-1,92;
00:00:11,88;1,27;-0,74;-1,92;
00:00:11,89;1,40;-0,65;-1,91;
00:00:11,90;1,54;-0,56;-1,90;
00:00:11,91;1,72;-0,47;-1,89;
00:00:11,92;1,79;-0,37;-1,88;
00:00:11,93;1,92;-0,28;-1,86;
00:00:11,94;2,02;-0,18;-1,84;
00:00:11,95;2,10;-0,09;-1,81;
00:00:11,96;2,23;0,01;-1,78;
00:00:11,97;2,25;0,12;-1,75;
00:00:11,98;2,35;0,22;-1,72;
00:00:11,99;2,36;0,33;-1,68;
00:00:12,00;2,40;0,44;-1,64;
00:00:12,01;2,42;0,55;-1,59;
00:00:12,02;2,42;0,67;-1,54;
00:00:12,03;2,47;0,78;-1,49;
00:00:12,04;2,43;0,90;-1,43;
00:00:12,05;2,40;1,02;-1,37;
00:00:12,06;2,28;1,14;-1,30;
00:00:12,07;2,25;1,26;-1,23;
00:00:12,08;2,07;1,12;-1,16;
00:00:12,09;1,96;1,27;-1,07;
00:00:12,10;1,87;1,53;-0,99;
00:00:12,11;1,73;1,72;-0,90;
00:00:12,12;1,64;1,85;-0,81;
