DASYLab - V 13.00.00
Worksheet name: 1702_SF
Recording date     : 18-2-2025, 09:59:43
Block length       : 64
Delta              : 0.01 sec.
Number of channels : 3
Measurement time[hh:mm:ss];6 [V];7 [V];8 [V];
00:00:02,68;0,25;-0,05;-0,00;
00:00:02,69;0,13;-0,05;-0,00;
00:00:02,70;-0,03;-0,05;-0,00;
00:00:02,71;0,26;-0,05;-0,00;
00:00:02,72;-0,08;-0,05;-0,00;
00:00:02,73;0,24;-0,05;-0,00;
00:00:02,74;0,05;-0,05;-0,00;
00:00:02,75;0,26;-0,05;-0,00;
00:00:02,76;0,17;-0,06;-0,00;
00:00:02,77;0,11;-0,05;-0,00;
00:00:02,78;0,27;-0,05;-0,00;
00:00:02,79;0,30;-0,05;-0,00;
00:00:02,80;0,28;-0,05;-0,00;
00:00:02,81;-0,06;-0,05;-0,00;
00:00:02,82;0,26;-0,05;-0,00;
00:00:02,83;-0,05;-0,06;-0,00;
00:00:02,84;0,28;-0,05;-0,00;
00:00:02,85;0,27;-0,05;-0,00;
00:00:02,86;-0,08;-0,05;-0,00;
00:00:02,87;0,12;-0,05;-0,00;
00:00:02,88;0,03;-0,05;-0,00;
00:00:02,89;0,07;-0,05;-0,00;
00:00:02,90;0,28;-0,05;-0,00;
00:00:02,91;-0,07;-0,05;-0,00;
00:00:02,92;0,22;-0,05;-0,00;
00:00:02,93;0,04;-0,06;-0,00;
00:00:02,94;0,04;-0,05;-0,00;
00:00:02,95;0,12;-0,05;-0,00;
00:00:02,96;0,06;-0,05;-0,00;
00:00:02,97;-0,05;-0,05;-0,00;
00:00:02,98;0,17;-0,05;-0,00;
00:00:02,99;0,26;-0,05;-0,00;
00:00:03,00;0,02;-0,05;-0,00;
00:00:03,01;0,30;-0,06;-0,00;
00:00:03,02;0,23;-0,05;-0,00;
00:00:03,03;-0,04;-0,05;-0,00;
00:00:03,04;0,03;-0,06;-0,00;
00:00:03,05;-0,06;-0,05;-0,00;
00:00:03,06;0,25;-0,05;-0,00;
00:00:03,07;0,22;-0,05;-0,00;
00:00:03,08;0,12;-0,05;-0,00;
00:00:03,09;0,30;-0,05;-0,00;
00:00:03,10;-0,03;-0,05;-0,00;
00:00:03,11;0,29;-0,05;-0,00;
00:00:03,12;0,09;-0,05;-0,00;
00:00:03,13;0,24;-0,06;-0,00;
00:00:03,14;0,07;-0,05;-0,00;
00:00:03,15;-0,04;-0,06;-0,00;
00:00:03,16;0,18;-0,05;-0,00;
00:00:03,17;0,01;-0,05;-0,00;
00:00:03,18;0,15;-0,05;-0,00;
00:00:03,19;0,07;-0,05;-0,00;
00:00:03,20;-0,01;-0,05;-0,00;
00:00:03,21;0,24;-0,05;-0,00;
00:00:03,22;-0,06;-0,05;-0,00;
00:00:03,23;0,18;-0,06;-0,00;
00:00:03,24;0,13;-0,05;-0,00;
00:00:03,25;0,16;-0,06;-0,00;
00:00:03,26;0,25;-0,05;-0,00;
00:00:03,27;-0,05;-0,06;-0,00;
00:00:03,28;-0,04;-0,05;-0,00;
00:00:03,29;0,30;-0,05;-0,00;
00:00:03,30;-0,01;-0,05;-0,00;
00:00:03,31;0,23;-0,06;-0,00;
00:00:03,32;0,29;-0,05;-0,00;
00:00:03,33;0,08;-0,06;-0,00;
00:00:03,34;0,16;-0,06;-0,00;
00:00:03,35;0,01;-0,05;-0,00;
00:00:03,36;0,09;-0,05;-0,00;
00:00:03,37;-0,04;-0,05;-0,00;
00:00:03,38;-0,05;-0,06;-0,00;
00:00:03,39;-0,06;-0,06;-0,00;
00:00:03,40;0,11;-0,05;-0,00;
00:00:03,41;0,22;-0,06;-0,00;
00:00:03,42;0,05;-0,06;-0,00;
00:00:03,43;0,20;-0,05;-0,00;
00:00:03,44;0,07;-0,05;-0,00;
00:00:03,45;0,07;-0,06;-0,00;
00:00:03,46;0,14;-0,05;-0,00;
00:00:03,47;0,21;-0,06;-0,00;
00:00:03,48;-0,05;-0,05;-0,00;
00:00:03,49;0,01;-0,06;-0,00;
00:00:03,50;0,13;-0,05;-0,00;
00:00:03,51;-0,06;-0,05;-0,00;
00:00:03,52;0,10;-0,05;-0,00;
00:00:03,53;0,28;-0,05;-0,00;
00:00:03,54;0,20;-0,05;-0,00;
00:00:03,55;0,12;-0,05;-0,00;
00:00:03,56;-0,05;-0,05;-0,00;
00:00:03,57;0,06;-0,05;-0,00;
00:00:03,58;-0,08;-0,05;-0,00;
00:00:03,59;0,04;-0,05;-0,00;
00:00:03,60;0,22;-0,05;-0,00;
00:00:03,61;0,13;-0,05;-0,00;
00:00:03,62;-0,06;-0,05;-0,00;
00:00:03,63;0,05;-0,06;-0,00;
00:00:03,64;-0,10;-0,05;-0,00;
00:00:03,65;0,13;-0,06;-0,00;
00:00:03,66;0,23;-0,05;-0,00;
00:00:03,67;-0,05;-0,05;-0,00;
00:00:03,68;-0,09;-0,05;-0,00;
00:00:03,69;0,21;-0,06;-0,00;
00:00:03,70;0,23;-0,05;-0,00;
00:00:03,71;0,14;-0,05;-0,00;
00:00:03,72;0,03;-0,05;-0,00;
00:00:03,73;0,19;-0,05;-0,00;
00:00:03,74;0,13;-0,05;-0,00;
00:00:03,75;-0,03;-0,05;-0,00;
00:00:03,76;-0,07;-0,05;-0,00;
00:00:03,77;0,26;-0,05;-0,00;
00:00:03,78;0,27;-0,05;-0,00;
00:00:03,79;0,23;-0,05;-0,00;
00:00:03,80;0,24;-0,05;-0,00;
00:00:03,81;0,26;-0,05;-0,00;
00:00:03,82;0,07;-0,05;-0,00;
00:00:03,83;0,27;-0,05;-0,00;
00:00:03,84;0,28;-0,05;-0,00;
00:00:03,85;0,01;-0,05;-0,00;
00:00:03,86;0,07;-0,05;-0,00;
00:00:03,87;0,30;-0,05;-0,00;
00:00:03,88;0,05;-0,05;-0,00;
00:00:03,89;0,04;-0,05;-0,00;
00:00:03,90;-0,08;-0,05;-0,00;
00:00:03,91;0,30;-0,05;-0,00;
00:00:03,92;-0,09;-0,05;-0,00;
00:00:03,93;-0,03;-0,05;-0,00;
00:00:03,94;0,15;-0,05;-0,00;
00:00:03,95;0,24;-0,05;-0,00;
00:00:03,96;0,09;-0,05;-0,00;
00:00:03,97;0,15;-0,06;-0,00;
00:00:03,98;0,12;-0,05;-0,00;
00:00:03,99;-0,07;-0,05;-0,00;
00:00:04,00;0,22;-0,05;-0,00;
00:00:04,01;0,30;-0,06;-0,00;
