DASYLab - V 13.00.00
Worksheet name: 1702_SF_WG
Recording date     : 17-2-2025, 17:00:12
Block length       : 64
Delta              : 0.01 sec.
Number of channels : 3
Measurement time[hh:mm:ss];6 [V];7 [V];8 [V];
00:00:02,91;-0,11;-0,01;-0,02;
00:00:02,92;-0,04;-0,01;-0,02;
00:00:02,93;-0,03;-0,01;-0,02;
00:00:02,94;-0,10;-0,01;-0,02;
00:00:02,95;-0,12;-0,01;-0,02;
00:00:02,96;-0,11;-0,01;-0,02;
00:00:02,97;-0,04;-0,01;-0,02;
00:00:02,98;-0,11;-0,01;-0,02;
00:00:02,99;-0,10;-0,01;-0,02;
00:00:03,00;-0,02;-0,01;-0,02;
00:00:03,01;-0,08;-0,01;-0,02;
00:00:03,02;-0,07;-0,01;-0,02;
00:00:03,03;-0,02;-0,01;-0,02;
00:00:03,04;-0,02;-0,01;-0,02;
00:00:03,05;-0,02;-0,01;-0,02;
00:00:03,06;-0,02;-0,01;-0,02;
00:00:03,07;-0,02;-0,01;-0,02;
00:00:03,08;-0,12;-0,01;-0,02;
00:00:03,09;-0,03;-0,01;-0,02;
00:00:03,10;-0,12;-0,01;-0,02;
00:00:03,11;-0,02;-0,01;-0,02;
00:00:03,12;-0,02;-0,01;-0,02;
00:00:03,13;-0,09;-0,01;-0,02;
00:00:03,14;-0,07;-0,01;-0,02;
00:00:03,15;-0,11;-0,01;-0,02;
00:00:03,16;-0,02;-0,01;-0,02;
00:00:03,17;-0,05;-0,01;-0,02;
00:00:03,18;-0,12;-0,01;-0,02;
00:00:03,19;-0,07;-0,01;-0,02;
00:00:03,20;-0,05;-0,01;-0,02;
00:00:03,21;-0,11;-0,01;-0,02;
00:00:03,22;-0,02;-0,01;-0,02;
00:00:03,23;-0,03;-0,01;-0,02;
00:00:03,24;-0,09;-0,01;-0,02;
00:00:03,25;-0,09;-0,01;-0,02;
00:00:03,26;-0,12;-0,01;-0,02;
00:00:03,27;-0,07;-0,01;-0,02;
00:00:03,28;-0,03;-0,01;-0,02;
00:00:03,29;-0,07;-0,01;-0,02;
00:00:03,30;-0,07;-0,01;-0,02;
00:00:03,31;-0,12;-0,01;-0,02;
00:00:03,32;-0,11;-0,01;-0,02;
00:00:03,33;-0,03;-0,01;-0,02;
00:00:03,34;-0,05;-0,01;-0,02;
00:00:03,35;-0,10;-0,01;-0,02;
00:00:03,36;-0,12;-0,01;-0,02;
00:00:03,37;-0,06;-0,01;-0,02;
00:00:03,38;-0,10;-0,01;-0,02;
00:00:03,39;-0,10;-0,01;-0,02;
00:00:03,40;-0,02;-0,01;-0,02;
00:00:03,41;-0,08;-0,01;-0,02;
00:00:03,42;-0,02;-0,01;-0,02;
00:00:03,43;-0,12;-0,01;-0,02;
